Decade,UN_Geosheme_Subregion,Disaster_Type,Climate_Scenario,Financial_mpact,Human_Impact,Disaster_Occurence
1920,Eastern Africa,Droughts,,42927668,976360,22
1920,Eastern Africa,Floods,,96487905,509087,48
1920,Eastern Africa,Floods,,10361513,276975,21
1920,Eastern Africa,Floods,,63433209,38243,76
1920,Eastern Africa,Floods,,3894322,136956,51
1920,Eastern Africa,Storms,,5132677,797340,26
1920,Eastern Africa,Storms,,99522435,337535,35
1920,Eastern Africa,Storms,,31114679,483088,26
1920,Eastern Africa,Storms,,71306115,464783,75
1920,Eastern Asia,Droughts,,17472908,196472,58
1920,Eastern Asia,Droughts,,8209430,835541,35
1920,Eastern Asia,Droughts,,71185973,730980,65
1920,Eastern Asia,Droughts,,19829123,240145,99
1920,Eastern Asia,Floods,,80429474,767038,67
1920,Eastern Asia,Floods,,8851027,147065,26
1920,Eastern Asia,Floods,,18773529,656081,50
1920,Eastern Asia,Floods,,55373156,61257,86
1920,Eastern Asia,Storms,,66295698,168006,47
1920,Eastern Asia,Storms,,56500202,978061,24
1920,Eastern Asia,Storms,,85165936,789319,8
1920,Eastern Asia,Storms,,98501226,263451,30
1920,Eastern Europe,Droughts,,70042917,183512,65
1920,Eastern Europe,Droughts,,84414543,27221,78
1920,Eastern Europe,Droughts,,86633455,188472,14
1920,Eastern Europe,Droughts,,45626507,312574,80
1920,Eastern Europe,Floods,,73070680,404937,95
1920,Eastern Europe,Floods,,51252946,552564,36
1920,Eastern Europe,Floods,,64508502,629257,64
1920,Eastern Europe,Floods,,12411966,805445,91
1920,Eastern Europe,Storms,,48125419,282628,71
1920,Eastern Europe,Storms,,56718283,696614,4
1920,Eastern Europe,Storms,,36667991,111858,83
1920,Eastern Europe,Storms,,93123054,778680,33
1920,Melanesia,Droughts,,50591379,590124,27
1920,Melanesia,Droughts,,16738921,606167,88
1920,Melanesia,Droughts,,49636086,743212,91
1920,Melanesia,Droughts,,90508278,39307,66
1920,Melanesia,Floods,,64912989,556735,19
1920,Melanesia,Floods,,68029511,360404,13
1920,Melanesia,Floods,,94464344,278767,2
1920,Melanesia,Floods,,86637263,246292,42
1920,Melanesia,Storms,,39425059,574879,48
1920,Melanesia,Storms,,40670936,887969,18
1920,Melanesia,Storms,,90666329,62024,34
1920,Melanesia,Storms,,99647890,840827,55
1920,Micronesia,Droughts,,20220588,349074,22
1920,Micronesia,Droughts,,11529792,735904,29
1920,Micronesia,Droughts,,39885998,38868,28
1920,Micronesia,Droughts,,56041706,325705,33
1920,Micronesia,Floods,,66761884,637597,35
1920,Micronesia,Floods,,88259550,895423,93
1920,Micronesia,Floods,,70715970,192728,15
1920,Micronesia,Floods,,51746214,921048,45
1920,Micronesia,Storms,,61650652,648811,50
1920,Micronesia,Storms,,78238057,689583,88
1920,Micronesia,Storms,,89107346,466795,5
1920,Micronesia,Storms,,48566933,779460,24
1920,Middle Africa,Droughts,,46258464,973992,75
1920,Middle Africa,Droughts,,60823166,164564,8
1920,Middle Africa,Droughts,,85485346,902184,12
1920,Middle Africa,Droughts,,42557409,602467,12
1920,Middle Africa,Floods,,22984376,509034,66
1920,Middle Africa,Floods,,9071643,424997,23
1920,Middle Africa,Floods,,21983240,950487,62
1920,Middle Africa,Floods,,73673642,486699,63
1920,Middle Africa,Storms,,28358770,94993,59
1920,Middle Africa,Storms,,55296010,265076,71
1920,Middle Africa,Storms,,64193446,450332,49
1920,Middle Africa,Storms,,44653526,462271,23
1920,Northern Africa,Droughts,,31611493,9711,83
1920,Northern Africa,Droughts,,37062241,399363,55
1920,Northern Africa,Droughts,,1451988,718179,10
1920,Northern Africa,Droughts,,49965376,220353,41
1920,Northern Africa,Floods,,36396816,266561,15
1920,Northern Africa,Floods,,97598394,682260,18
1920,Northern Africa,Floods,,88384868,312298,93
1920,Northern Africa,Floods,,37719539,208903,71
1920,Northern Africa,Storms,,15742624,526150,19
1920,Northern Africa,Storms,,66977019,852260,86
1920,Northern Africa,Storms,,21035542,378896,59
1920,Northern Africa,Storms,,40832234,98273,59
1920,Northern America,Droughts,,50308349,749248,83
1920,Northern America,Droughts,,18732500,939256,59
1920,Northern America,Droughts,,38794396,187041,65
1920,Northern America,Droughts,,96728503,541939,0
1920,Northern America,Floods,,63683649,143385,34
1920,Northern America,Floods,,46146973,63289,29
1920,Northern America,Floods,,14487453,168285,69
1920,Northern America,Floods,,66345223,694687,8
1920,Northern America,Storms,,67026123,311683,95
1920,Northern America,Storms,,66681,247037,39
1920,Northern America,Storms,,75706523,652475,24
1920,Northern America,Storms,,81571271,83502,27
1920,Northern Europe,Droughts,,18611233,93738,38
1920,Northern Europe,Droughts,,16655474,653839,4
1920,Northern Europe,Droughts,,36242905,117741,54
1920,Northern Europe,Droughts,,40210226,920189,93
1920,Northern Europe,Floods,,24777853,49118,42
1920,Northern Europe,Floods,,89130030,405415,38
1920,Northern Europe,Floods,,70469481,426553,31
1920,Northern Europe,Floods,,82761372,894948,43
1920,Northern Europe,Storms,,63563100,820760,7
1920,Northern Europe,Storms,,87461797,272826,64
1920,Northern Europe,Storms,,47364130,806127,34
1920,Northern Europe,Storms,,46014991,407086,33
1920,Polynesia,Droughts,,20237815,621081,9
1920,Polynesia,Droughts,,55109927,289243,57
1920,Polynesia,Droughts,,92470317,623036,26
1920,Polynesia,Droughts,,39744851,500070,26
1920,Polynesia,Floods,,96729163,319223,42
1920,Polynesia,Floods,,68679849,142864,72
1920,Polynesia,Floods,,32487284,777767,35
1920,Polynesia,Floods,,59861410,438861,99
1920,Polynesia,Storms,,6393343,752870,28
1920,Polynesia,Storms,,57726697,760879,88
1920,Polynesia,Storms,,41644691,687357,26
1920,Polynesia,Storms,,60383227,257526,57
1920,South America,Droughts,,71963686,406234,93
1920,South America,Droughts,,15662748,564837,48
1920,South America,Droughts,,47465636,575904,49
1920,South America,Droughts,,79835777,965174,21
1920,South America,Floods,,69564374,629029,35
1920,South America,Floods,,57201617,651921,27
1920,South America,Floods,,9490818,977671,49
1920,South America,Floods,,99829003,109874,98
1920,South America,Storms,,35195900,578820,7
1920,South America,Storms,,9651980,930246,14
1920,South America,Storms,,35911177,221186,38
1920,South America,Storms,,37201696,575722,92
1920,South-Eastern Asia,Droughts,,45872120,361320,89
1920,South-Eastern Asia,Droughts,,33918614,507874,37
1920,South-Eastern Asia,Droughts,,71398904,124932,24
1920,South-Eastern Asia,Droughts,,89995733,589882,14
1920,South-Eastern Asia,Floods,,48869387,474771,45
1920,South-Eastern Asia,Floods,,24066862,975658,27
1920,South-Eastern Asia,Floods,,96045187,499906,90
1920,South-Eastern Asia,Floods,,57032566,503822,21
1920,South-Eastern Asia,Storms,,73806686,958597,83
1920,South-Eastern Asia,Storms,,6239374,168923,87
1920,South-Eastern Asia,Storms,,6240136,56249,9
1920,South-Eastern Asia,Storms,,14720138,424976,86
1920,Southern Africa,Droughts,,52099505,210249,18
1920,Southern Africa,Droughts,,31587126,906992,26
1920,Southern Africa,Droughts,,48052810,391529,34
1920,Southern Africa,Droughts,,69614629,747056,48
1920,Southern Africa,Floods,,88987993,225410,17
1920,Southern Africa,Floods,,85480536,231292,27
1920,Southern Africa,Floods,,79863554,716686,18
1920,Southern Africa,Floods,,18728762,384198,3
1920,Southern Africa,Storms,,16500286,772713,93
1920,Southern Africa,Storms,,97251546,629476,91
1920,Southern Africa,Storms,,17087806,15836,39
1920,Southern Africa,Storms,,189266,956889,52
1920,Southern Asia,Droughts,,44416910,142377,21
1920,Southern Asia,Droughts,,37074617,843964,88
1920,Southern Asia,Droughts,,82131205,496977,23
1920,Southern Asia,Droughts,,24552702,164148,68
1920,Southern Asia,Floods,,30723499,728666,32
1920,Southern Asia,Floods,,37819703,792433,5
1920,Southern Asia,Floods,,84812952,901906,20
1920,Southern Asia,Floods,,10530201,7542,96
1920,Southern Asia,Storms,,66809070,452529,0
1920,Southern Asia,Storms,,52882934,909862,21
1920,Southern Asia,Storms,,42417398,929405,12
1920,Southern Asia,Storms,,33483488,689883,30
1920,Southern Europe,Droughts,,17440618,317919,42
1920,Southern Europe,Droughts,,84431109,982782,10
1920,Southern Europe,Droughts,,77248195,338967,6
1920,Southern Europe,Droughts,,78240028,979734,67
1920,Southern Europe,Floods,,85005519,780000,36
1920,Southern Europe,Floods,,92700053,173805,74
1920,Southern Europe,Floods,,6922472,668002,95
1920,Southern Europe,Floods,,93478342,76425,92
1920,Southern Europe,Storms,,92414136,920188,86
1920,Southern Europe,Storms,,21643354,669366,48
1920,Southern Europe,Storms,,33891511,600590,54
1920,Southern Europe,Storms,,1619388,138074,33
1920,Western Africa,Droughts,,7478542,608300,4
1920,Western Africa,Droughts,,62352668,347866,47
1920,Western Africa,Droughts,,67819236,872585,91
1920,Western Africa,Droughts,,72486873,823025,30
1920,Western Africa,Floods,,11770716,371107,37
1920,Western Africa,Floods,,61054943,88539,57
1920,Western Africa,Floods,,30488167,765815,67
1920,Western Africa,Floods,,70822813,311533,46
1920,Western Africa,Storms,,25181786,640649,62
1920,Western Africa,Storms,,81823876,790810,87
1920,Western Africa,Storms,,99677471,21984,66
1920,Western Africa,Storms,,55748683,729552,67
1920,Western Asia,Droughts,,45718294,309363,19
1920,Western Asia,Droughts,,69025664,275774,31
1920,Western Asia,Droughts,,13077366,550972,54
1920,Western Asia,Droughts,,30526996,762780,10
1920,Western Asia,Floods,,82196633,945411,91
1920,Western Asia,Floods,,50143662,536093,52
1920,Western Asia,Floods,,43932984,548304,53
1920,Western Asia,Floods,,10526464,629532,87
1920,Western Asia,Storms,,51512418,826659,37
1920,Western Asia,Storms,,40302862,632137,81
1920,Western Asia,Storms,,91369072,205019,17
1920,Western Asia,Storms,,54430372,844126,77
1920,Western Europe,Droughts,,58042186,628907,55
1920,Western Europe,Droughts,,44772717,311917,2
1920,Western Europe,Droughts,,79801590,746139,63
1920,Western Europe,Droughts,,36982918,922038,76
1920,Western Europe,Floods,,85858333,799723,14
1920,Western Europe,Floods,,12530654,303816,40
1920,Western Europe,Floods,,18258897,916569,18
1920,Western Europe,Floods,,75413169,812459,1
1920,Western Europe,Storms,,95709327,46719,92
1920,Western Europe,Storms,,41060893,614391,66
1920,Western Europe,Storms,,15484998,14932,95
1920,Western Europe,Storms,,51002004,428711,92
1930,Australia and New Zealand,Droughts,,74050129,916103,81
1930,Australia and New Zealand,Droughts,,7588582,654938,72
1930,Australia and New Zealand,Droughts,,23398440,187364,72
1930,Australia and New Zealand,Droughts,,67679354,571333,9
1930,Australia and New Zealand,Floods,,52357282,373153,72
1930,Australia and New Zealand,Floods,,38914695,335299,47
1930,Australia and New Zealand,Floods,,20332736,83095,63
1930,Australia and New Zealand,Floods,,3215837,909780,69
1930,Australia and New Zealand,Storms,,68706395,730691,55
1930,Australia and New Zealand,Storms,,47520005,88480,41
1930,Australia and New Zealand,Storms,,32063562,780195,37
1930,Australia and New Zealand,Storms,,59885328,727609,38
1930,Caribbean,Droughts,,64742989,540883,35
1930,Caribbean,Droughts,,26801802,476102,5
1930,Caribbean,Droughts,,43079387,583218,72
1930,Caribbean,Droughts,,48620506,766845,60
1930,Caribbean,Floods,,68927553,695336,10
1930,Caribbean,Floods,,52482151,15115,1
1930,Caribbean,Floods,,63339365,842846,81
1930,Caribbean,Floods,,82342611,492107,87
1930,Caribbean,Storms,,82185167,77983,31
1930,Caribbean,Storms,,89835481,862969,3
1930,Caribbean,Storms,,49121027,346594,94
1930,Caribbean,Storms,,44888725,496341,71
1930,Central America,Droughts,,9972,907445,7
1930,Central America,Droughts,,76104512,848081,33
1930,Central America,Droughts,,72506956,280816,8
1930,Central America,Droughts,,97056324,748582,70
1930,Central America,Floods,,26668591,948503,7
1930,Central America,Floods,,22111028,224058,82
1930,Central America,Floods,,24820545,511814,87
1930,Central America,Floods,,17414518,508489,53
1930,Central America,Storms,,38966494,163822,92
1930,Central America,Storms,,10177417,21599,39
1930,Central America,Storms,,27501991,700253,64
1930,Central America,Storms,,11791794,82260,2
1930,Central Asia,Droughts,,37942132,999681,43
1930,Central Asia,Droughts,,58692772,814183,0
1930,Central Asia,Droughts,,81864759,838167,50
1930,Central Asia,Droughts,,51739098,683606,32
1930,Central Asia,Floods,,67448925,44552,51
1930,Central Asia,Floods,,24221355,47377,3
1930,Central Asia,Floods,,25775837,842312,32
1930,Central Asia,Floods,,61776280,681644,8
1930,Central Asia,Storms,,14640992,716662,24
1930,Central Asia,Storms,,47381068,740688,81
1930,Central Asia,Storms,,13362801,801485,38
1930,Central Asia,Storms,,2738134,786569,86
1930,Eastern Africa,Droughts,,58424617,944026,62
1930,Eastern Africa,Droughts,,30836888,771685,19
1930,Eastern Africa,Droughts,,67786170,545110,46
1930,Eastern Africa,Droughts,,240630,823278,11
1930,Eastern Africa,Floods,,13996791,885199,75
1930,Eastern Africa,Floods,,84257913,579337,15
1930,Eastern Africa,Floods,,40722840,586132,34
1930,Eastern Africa,Floods,,63447288,283594,46
1930,Eastern Africa,Storms,,44616943,196711,61
1930,Eastern Africa,Storms,,83027072,606846,20
1930,Eastern Africa,Storms,,2072017,955643,61
1930,Eastern Africa,Storms,,72007305,175410,2
1930,Eastern Asia,Droughts,,11703268,786271,44
1930,Eastern Asia,Droughts,,8414397,763089,96
1930,Eastern Asia,Droughts,,86651499,237426,10
1930,Eastern Asia,Droughts,,10360050,964559,68
1930,Eastern Asia,Floods,,81421469,233727,98
1930,Eastern Asia,Floods,,750850,354456,90
1930,Eastern Asia,Floods,,91971284,19612,0
1930,Eastern Asia,Floods,,67821625,39994,83
1930,Eastern Asia,Storms,,32281041,764676,20
1930,Eastern Asia,Storms,,88375033,68287,37
1930,Eastern Asia,Storms,,78556366,717039,33
1930,Eastern Asia,Storms,,90409209,137039,86
1930,Eastern Europe,Droughts,,32342726,169168,24
1930,Eastern Europe,Droughts,,82902497,48597,69
1930,Eastern Europe,Droughts,,28998216,941281,3
1930,Eastern Europe,Droughts,,55174333,266433,66
1930,Eastern Europe,Floods,,58552148,200396,79
1930,Eastern Europe,Floods,,757633,127993,54
1930,Eastern Europe,Floods,,71481481,220105,7
1930,Eastern Europe,Floods,,69296894,425612,11
1930,Eastern Europe,Storms,,48035633,865104,18
1930,Eastern Europe,Storms,,58063730,404681,29
1930,Eastern Europe,Storms,,24851546,561057,27
1930,Eastern Europe,Storms,,82417857,847829,97
1930,Melanesia,Droughts,,61446252,600804,6
1930,Melanesia,Droughts,,52383203,473909,13
1930,Melanesia,Droughts,,48615859,619072,55
1930,Melanesia,Droughts,,64786748,20532,91
1930,Melanesia,Floods,,94063729,838997,73
1930,Melanesia,Floods,,92417405,103363,71
1930,Melanesia,Floods,,32438244,860412,20
1930,Melanesia,Floods,,26555588,264632,78
1930,Melanesia,Storms,,54175544,534457,19
1930,Melanesia,Storms,,70289144,203415,57
1930,Melanesia,Storms,,3126080,626782,24
1930,Melanesia,Storms,,10698713,162194,73
1930,Micronesia,Droughts,,80804935,87449,92
1930,Micronesia,Droughts,,24804455,692443,90
1930,Micronesia,Droughts,,76214782,784453,32
1930,Micronesia,Droughts,,88784771,297479,59
1930,Micronesia,Floods,,97863198,505722,74
1930,Micronesia,Floods,,97522673,341770,94
1930,Micronesia,Floods,,16600568,355706,88
1930,Micronesia,Floods,,12676459,846888,18
1930,Micronesia,Storms,,78285273,845678,57
1930,Micronesia,Storms,,5951992,378359,67
1930,Micronesia,Storms,,667937,879008,62
1930,Micronesia,Storms,,61750596,350518,66
1930,Middle Africa,Droughts,,49514883,826950,3
1930,Middle Africa,Droughts,,77681078,433361,64
1930,Middle Africa,Droughts,,23662183,426127,86
1930,Middle Africa,Droughts,,40941968,39505,55
1930,Middle Africa,Floods,,91005730,90843,38
1930,Middle Africa,Floods,,62999595,781861,97
1930,Middle Africa,Floods,,48829108,19868,75
1930,Middle Africa,Floods,,55711081,687046,7
1930,Middle Africa,Storms,,30554557,208905,56
1930,Middle Africa,Storms,,6440294,328183,26
1930,Middle Africa,Storms,,79237026,768204,81
1930,Middle Africa,Storms,,69538412,351976,59
1930,Northern Africa,Droughts,,88960259,713113,78
1930,Northern Africa,Droughts,,14421364,39519,41
1930,Northern Africa,Droughts,,64976153,971081,73
1930,Northern Africa,Droughts,,24141774,909386,45
1930,Northern Africa,Floods,,46287862,369476,46
1930,Northern Africa,Floods,,45267201,358902,26
1930,Northern Africa,Floods,,82773908,836129,62
1930,Northern Africa,Floods,,90705265,147947,92
1930,Northern Africa,Storms,,77869371,889960,99
1930,Northern Africa,Storms,,92616948,844522,57
1930,Northern Africa,Storms,,17456723,646740,24
1930,Northern Africa,Storms,,82988134,949287,6
1930,Northern America,Droughts,,21532856,296707,8
1930,Northern America,Droughts,,39905666,137344,70
1930,Northern America,Droughts,,99501150,904472,66
1930,Northern America,Droughts,,32198887,91266,10
1930,Northern America,Floods,,10154504,385497,22
1930,Northern America,Floods,,78039688,86952,20
1930,Northern America,Floods,,28821475,641185,77
1930,Northern America,Floods,,51382675,845698,17
1930,Northern America,Storms,,14747585,988445,20
1930,Northern America,Storms,,82198303,120773,75
1930,Northern America,Storms,,5701013,21439,2
1930,Northern America,Storms,,58200611,176352,44
1930,Northern Europe,Droughts,,67456662,51666,80
1930,Northern Europe,Droughts,,51584024,89480,83
1930,Northern Europe,Droughts,,93885221,639149,85
1930,Northern Europe,Droughts,,76220741,669834,39
1930,Northern Europe,Floods,,86885973,54709,34
1930,Northern Europe,Floods,,34367615,918547,45
1930,Northern Europe,Floods,,20086083,918829,39
1930,Northern Europe,Floods,,55250801,42134,44
1930,Northern Europe,Storms,,60449945,860023,33
1930,Northern Europe,Storms,,91054808,526305,70
1930,Northern Europe,Storms,,78828484,871648,23
1930,Northern Europe,Storms,,42339739,550567,35
1930,Polynesia,Droughts,,1933147,661220,50
1930,Polynesia,Droughts,,93016038,427602,25
1930,Polynesia,Droughts,,92951453,248383,61
1930,Polynesia,Droughts,,18086618,884898,85
1930,Polynesia,Floods,,63940685,318085,96
1930,Polynesia,Floods,,89942039,225462,29
1930,Polynesia,Floods,,26198704,883616,59
