Decade,UN_Geosheme_Subregion,Disaster_Type,RCP,Financial_Impact,Human_Impact,DO,Rain,°C
1970,Southern Asia,Storms,,1244692.0,25408457.0,50,,24.0
1980,Southern Asia,Storms,,1727163.0,31799560.0,64,,23.0
1990,Southern Asia,Storms,,10806236.0,53579349.0,87,,23.0
2000,Southern Asia,Storms,,4564656.0,20865718.0,86,,23.0
2010,Southern Asia,Storms,,15446881.0,44853044.0,91,,24.0
1930,Southern Europe,Storms,,0.0,0.0,1,,14.0
1940,Southern Europe,Storms,,0.0,0.0,2,,12.0
1950,Southern Europe,Storms,,0.0,0.0,1,,13.0
1960,Southern Europe,Storms,,0.0,0.0,2,,12.0
1970,Southern Europe,Storms,,539200.0,5200.0,8,,12.0
1980,Southern Europe,Storms,,2562700.0,60000.0,10,,13.0
1990,Southern Europe,Storms,,1257000.0,2410.0,15,,13.0
2000,Southern Europe,Storms,,3254000.0,534550.0,23,,12.0
2010,Southern Europe,Storms,,4197000.0,11242.0,25,,14.0
1960,Western Africa,Storms,,200.0,0.0,1,,27.0
1970,Western Africa,Storms,,3600.0,10000.0,2,,26.0
1980,Western Africa,Storms,,3000.0,7600.0,4,,24.0
1990,Western Africa,Storms,,0.0,67575.0,8,,27.0
2000,Western Africa,Storms,,0.0,19025.0,11,,27.0
2010,Western Africa,Storms,,2100.0,44541.0,8,,26.0
1960,Western Asia,Storms,,2300.0,15000.0,2,,10.0
1970,Western Asia,Storms,,0.0,5000.0,3,,20.0
1980,Western Asia,Storms,,0.0,0.0,3,,24.0
1990,Western Asia,Storms,,155000.0,100000.0,5,,15.0
2000,Western Asia,Storms,,3963750.0,23360.0,19,,17.0
2010,Western Asia,Storms,,2223822.0,3327453.0,28,,19.0
1920,Western Europe,Storms,,55000.0,0.0,1,,9.0
1930,Western Europe,Storms,,0.0,0.0,1,,10.0
1950,Western Europe,Storms,,25000.0,0.0,1,,9.0
1960,Western Europe,Storms,,651000.0,0.0,6,,10.0
1970,Western Europe,Storms,,1742000.0,0.0,10,,8.0
1980,Western Europe,Storms,,3257500.0,140.0,32,,8.0
1990,Western Europe,Storms,,30994156.0,3791150.0,80,,9.0
2000,Western Europe,Storms,,18666050.0,4450.0,52,,9.0
2010,Western Europe,Storms,,14361686.0,503825.0,56,,9.0
1960,Australia and New Zealand,Droughts,,600000.0,0.0,1,,21.0
1970,Australia and New Zealand,Droughts,,0.0,0.0,4,,20.0
1980,Australia and New Zealand,Droughts,,6000000.0,80000.0,1,,21.0
1990,Australia and New Zealand,Droughts,,2073000.0,7000000.0,3,,17.0
2000,Australia and New Zealand,Droughts,,2000000.0,0.0,2,,22.0
2010,Australia and New Zealand,Droughts,,2023000.0,0.0,2,,10.0
1910,Caribbean,Droughts,,0.0,0.0,1,,24.0
1960,Caribbean,Droughts,,6500.0,550217.0,3,,24.0
1970,Caribbean,Droughts,,0.0,957000.0,2,,24.0
1980,Caribbean,Droughts,,0.0,178000.0,5,,25.0
1990,Caribbean,Droughts,,182000.0,1820000.0,5,,25.0
2000,Caribbean,Droughts,,9139.0,35000.0,4,,25.0
2010,Caribbean,Droughts,,86000.0,4791545.0,9,,26.0
1960,Central America,Droughts,,0.0,100000.0,1,,23.0
1970,Central America,Droughts,,7000.0,300000.0,3,,22.0
1980,Central America,Droughts,,0.0,154000.0,4,,23.0
1990,Central America,Droughts,,1633000.0,430000.0,12,,23.0
2000,Central America,Droughts,,273400.0,3662221.0,12,,24.0
2010,Central America,Droughts,,553669.0,8469805.0,16,,24.0
2000,Central Asia,Droughts,,107000.0,6400000.0,4,,6.0
1960,Eastern Africa,Droughts,,1200.0,4238483.0,7,,23.0
1970,Eastern Africa,Droughts,,77500.0,11640000.0,8,,23.0
1980,Eastern Africa,Droughts,,1000.0,33885767.0,25,,23.0
1990,Eastern Africa,Droughts,,292200.0,65766949.0,26,,23.0
2000,Eastern Africa,Droughts,,0.0,78608475.0,43,,24.0
2010,Eastern Africa,Droughts,,1900000.0,74208179.0,27,,24.0
1920,Eastern Asia,Droughts,,0.0,20000000.0,2,,6.0
1960,Eastern Asia,Droughts,,27118.0,2800000.0,4,,15.0
1970,Eastern Asia,Droughts,,0.0,6000000.0,6,,15.0
1980,Eastern Asia,Droughts,,942887.0,49000000.0,5,,12.0
1990,Eastern Asia,Droughts,,13990300.0,133750000.0,8,,6.0
2000,Eastern Asia,Droughts,,8750115.0,241974000.0,18,,6.0
2010,Eastern Asia,Droughts,,11636000.0,110826000.0,11,,6.0
1920,Eastern Europe,Droughts,,0.0,5000000.0,1,,5.0
1980,Eastern Europe,Droughts,,500000.0,0.0,3,,9.0
1990,Eastern Europe,Droughts,,384000.0,0.0,3,,0.0
2000,Eastern Europe,Droughts,,1006000.0,1210394.0,6,,8.0
2010,Eastern Europe,Droughts,,4230000.0,5800.0,5,,2.0
1980,Melanesia,Droughts,,30000.0,71000.0,2,,24.0
1990,Melanesia,Droughts,,0.0,763835.0,4,,25.0
2010,Melanesia,Droughts,,60000.0,2587000.0,3,,25.0
1990,Micronesia,Droughts,,0.0,112800.0,2,,27.0
2010,Micronesia,Droughts,,4900.0,127384.0,3,,28.0
1910,Middle Africa,Droughts,,0.0,0.0,1,,26.0
1940,Middle Africa,Droughts,,0.0,0.0,1,,27.0
1960,Middle Africa,Droughts,,83000.0,900000.0,2,,26.0
1970,Middle Africa,Droughts,,1500.0,900000.0,2,,24.0
1980,Middle Africa,Droughts,,0.0,4373000.0,8,,23.0
1990,Middle Africa,Droughts,,0.0,947900.0,4,,25.0
2000,Middle Africa,Droughts,,0.0,3225000.0,6,,24.0
2010,Middle Africa,Droughts,,0.0,6752700.0,5,,24.0
1960,Northern Africa,Droughts,,0.0,0.0,1,,17.0
1970,Northern Africa,Droughts,,100.0,168400.0,2,,18.0
1980,Northern Africa,Droughts,,0.0,11850000.0,7,,22.0
1990,Northern Africa,Droughts,,900000.0,9635000.0,4,,25.0
2000,Northern Africa,Droughts,,0.0,6300000.0,2,,28.0
2010,Northern Africa,Droughts,,0.0,7600000.0,3,,28.0
1930,Northern America,Droughts,,0.0,25000.0,2,,0.0
1960,Northern America,Droughts,,0.0,0.0,1,,-7.0
1970,Northern America,Droughts,,3000000.0,0.0,1,,-6.0
1980,Northern America,Droughts,,1810000.0,30000.0,3,,-1.0
1990,Northern America,Droughts,,2435000.0,0.0,3,,7.0
2000,Northern America,Droughts,,4700000.0,0.0,4,,7.0
2010,Northern America,Droughts,,37700000.0,0.0,7,,8.0
1990,Northern Europe,Droughts,,804600.0,0.0,2,,7.0
2000,Northern Europe,Droughts,,225573.0,0.0,1,,7.0
2010,Northern Europe,Droughts,,0.0,0.0,1,,7.0
2010,Polynesia,Droughts,,0.0,0.0,3,,27.0
1960,South America,Droughts,,65000.0,1018004.0,5,,18.0
1970,South America,Droughts,,2300100.0,15000000.0,5,,24.0
1980,South America,Droughts,,1616600.0,23833049.0,10,,23.0
1990,South America,Droughts,,887000.0,14414360.0,12,,21.0
2000,South America,Droughts,,1771700.0,2502490.0,18,,22.0
2010,South America,Droughts,,10924700.0,33697235.0,16,,23.0
1960,South-Eastern Asia,Droughts,,0.0,204000.0,1,,25.0
1970,South-Eastern Asia,Droughts,,71200.0,7020885.0,4,,25.0
1980,South-Eastern Asia,Droughts,,0.0,4428260.0,11,,25.0
1990,South-Eastern Asia,Droughts,,662000.0,21844282.0,12,,25.0
2000,South-Eastern Asia,Droughts,,703873.0,18275000.0,12,,26.0
2010,South-Eastern Asia,Droughts,,10135599.0,25935847.0,15,,26.0
1960,Southern Africa,Droughts,,2000.0,329000.0,4,,18.0
1970,Southern Africa,Droughts,,2000.0,87600.0,1,,21.0
1980,Southern Africa,Droughts,,0.0,3707300.0,9,,18.0
1990,Southern Africa,Droughts,,1052739.0,1419700.0,8,,19.0
2000,Southern Africa,Droughts,,0.0,17700000.0,7,,18.0
2010,Southern Africa,Droughts,,1753000.0,7999159.0,13,,19.0
1900,Southern Asia,Droughts,,0.0,0.0,1,,22.0
1940,Southern Asia,Droughts,,0.0,0.0,3,,24.0
1960,Southern Asia,Droughts,,100200.0,101339000.0,7,,17.0
1970,Southern Asia,Droughts,,310000.0,214652000.0,9,,21.0
1980,Southern Asia,Droughts,,0.0,430006000.0,9,,26.0
1990,Southern Asia,Droughts,,4089400.0,40375000.0,4,,21.0
2000,Southern Asia,Droughts,,1498772.0,356263000.0,10,,19.0
2010,Southern Asia,Droughts,,4287000.0,362853003.0,9,,24.0
1980,Southern Europe,Droughts,,3055000.0,3200000.0,4,,13.0
1990,Southern Europe,Droughts,,10510000.0,6010000.0,7,,13.0
2000,Southern Europe,Droughts,,1966136.0,62575.0,5,,12.0
2010,Southern Europe,Droughts,,3490000.0,0.0,2,,12.0
1900,Western Africa,Droughts,,0.0,0.0,3,,27.0
1910,Western Africa,Droughts,,0.0,32000.0,8,,27.0
1920,Western Africa,Droughts,,0.0,0.0,1,,22.0
1940,Western Africa,Droughts,,0.0,0.0,9,,26.0
1960,Western Africa,Droughts,,109300.0,3901000.0,9,,27.0
1970,Western Africa,Droughts,,326300.0,6981000.0,14,,27.0
1980,Western Africa,Droughts,,71754.0,28750000.0,18,,27.0
1990,Western Africa,Droughts,,0.0,5114697.0,11,,27.0
2000,Western Africa,Droughts,,0.0,16955558.0,13,,28.0
2010,Western Africa,Droughts,,0.0,25455604.0,15,,28.0
1960,Western Asia,Droughts,,12000.0,2500000.0,2,,21.0
1970,Western Asia,Droughts,,0.0,0.0,3,,18.0
1990,Western Asia,Droughts,,75000.0,509000.0,5,,20.0
2000,Western Asia,Droughts,,400000.0,2443000.0,6,,13.0
1970,Western Europe,Droughts,,0.0,0.0,1,,10.0
1980,Western Europe,Droughts,,1600000.0,0.0,2,,11.0
1990,Western Europe,Droughts,,10000.0,0.0,2,,11.0
2020,Australia and New Zealand,Storms,2.6,43995000.0,13062.0,21,,18.0
2020,Australia and New Zealand,Storms,4.5,43995000.0,13062.0,21,,18.0
2020,Australia and New Zealand,Storms,6.0,43995000.0,13062.0,21,,18.0
2020,Australia and New Zealand,Storms,8.5,41900000.0,12440.0,20,,18.0
2030,Australia and New Zealand,Storms,2.6,43995000.0,13062.0,21,,18.0
2030,Australia and New Zealand,Storms,4.5,43995000.0,13062.0,21,,18.0
2030,Australia and New Zealand,Storms,6.0,39805000.0,11818.0,19,,18.0
2030,Australia and New Zealand,Storms,8.5,52375000.0,15550.0,25,,18.0
2040,Australia and New Zealand,Storms,2.6,39805000.0,11818.0,19,,18.0
2040,Australia and New Zealand,Storms,4.5,52375000.0,15550.0,25,,18.0
2040,Australia and New Zealand,Storms,6.0,52375000.0,15550.0,25,,18.0
2040,Australia and New Zealand,Storms,8.5,35615000.0,10574.0,17,,18.0
2050,Australia and New Zealand,Storms,2.6,39805000.0,11818.0,19,,18.0
2050,Australia and New Zealand,Storms,4.5,48185000.0,14306.0,23,,18.0
2050,Australia and New Zealand,Storms,6.0,43995000.0,13062.0,21,,18.0
2050,Australia and New Zealand,Storms,8.5,43995000.0,13062.0,21,,19.0
2060,Australia and New Zealand,Storms,2.6,39805000.0,11818.0,19,,18.0
2060,Australia and New Zealand,Storms,4.5,33520000.0,9952.0,16,,18.0
2060,Australia and New Zealand,Storms,6.0,33520000.0,9952.0,16,,18.0
2060,Australia and New Zealand,Storms,8.5,16760000.0,4976.0,8,,19.0
2070,Australia and New Zealand,Storms,2.6,41900000.0,12440.0,20,,18.0
2070,Australia and New Zealand,Storms,4.5,35615000.0,10574.0,17,,18.0
2070,Australia and New Zealand,Storms,6.0,43995000.0,13062.0,21,,19.0
2070,Australia and New Zealand,Storms,8.5,14665000.0,4354.0,7,,20.0
2080,Australia and New Zealand,Storms,2.6,43995000.0,13062.0,21,,18.0
2080,Australia and New Zealand,Storms,4.5,35615000.0,10574.0,17,,18.0
2080,Australia and New Zealand,Storms,6.0,29330000.0,8708.0,14,,19.0
2080,Australia and New Zealand,Storms,8.5,14665000.0,4354.0,7,,20.0
2090,Australia and New Zealand,Storms,2.6,43995000.0,13062.0,21,,18.0
2090,Australia and New Zealand,Storms,4.5,35615000.0,10574.0,17,,18.0
2090,Australia and New Zealand,Storms,6.0,29330000.0,8708.0,14,,19.0
2090,Australia and New Zealand,Storms,8.5,14665000.0,4354.0,7,,20.0
2020,Caribbean,Storms,2.6,176548000.0,50508.0,92,,26.0
2020,Caribbean,Storms,4.5,174629000.0,49959.0,91,,26.0
2020,Caribbean,Storms,6.0,176548000.0,50508.0,92,,26.0
2020,Caribbean,Storms,8.5,184224000.0,52704.0,96,,26.0
2030,Caribbean,Storms,2.6,182305000.0,52155.0,95,,26.0
2030,Caribbean,Storms,4.5,170791000.0,48861.0,89,,26.0
2030,Caribbean,Storms,6.0,182305000.0,52155.0,95,,26.0
2030,Caribbean,Storms,8.5,186143000.0,53253.0,97,,26.0
2040,Caribbean,Storms,2.6,176548000.0,50508.0,92,,26.0
2040,Caribbean,Storms,4.5,178467000.0,51057.0,93,,26.0
2040,Caribbean,Storms,6.0,170791000.0,48861.0,89,,26.0
2040,Caribbean,Storms,8.5,186143000.0,53253.0,97,,26.0
2050,Caribbean,Storms,2.6,170791000.0,48861.0,89,,26.0
2050,Caribbean,Storms,4.5,188062000.0,53802.0,98,,26.0
2050,Caribbean,Storms,6.0,186143000.0,53253.0,97,,26.0
2050,Caribbean,Storms,8.5,216847000.0,62037.0,113,,27.0
2060,Caribbean,Storms,2.6,172710000.0,49410.0,90,,26.0
2060,Caribbean,Storms,4.5,182305000.0,52155.0,95,,26.0
2060,Caribbean,Storms,6.0,186143000.0,53253.0,97,,26.0
2060,Caribbean,Storms,8.5,205333000.0,58743.0,107,,27.0
2070,Caribbean,Storms,2.6,174629000.0,49959.0,91,,26.0
2070,Caribbean,Storms,4.5,184224000.0,52704.0,96,,26.0
2070,Caribbean,Storms,6.0,191900000.0,54900.0,100,,27.0
2070,Caribbean,Storms,8.5,176548000.0,50508.0,92,,28.0
2080,Caribbean,Storms,2.6,178467000.0,51057.0,93,,26.0
2080,Caribbean,Storms,4.5,186143000.0,53253.0,97,,27.0
2080,Caribbean,Storms,6.0,214928000.0,61488.0,112,,27.0
2080,Caribbean,Storms,8.5,201495000.0,57645.0,105,,28.0
2090,Caribbean,Storms,2.6,178467000.0,51057.0,93,,26.0
2090,Caribbean,Storms,4.5,186143000.0,53253.0,97,,27.0
2090,Caribbean,Storms,6.0,214928000.0,61488.0,112,,27.0
2090,Caribbean,Storms,8.5,201495000.0,57645.0,105,,28.0
2020,Central America,Storms,2.6,76137000.0,19188.0,41,,25.0
2020,Central America,Storms,4.5,92850000.0,23400.0,50,,25.0
2020,Central America,Storms,6.0,77994000.0,19656.0,42,,25.0
2020,Central America,Storms,8.5,100278000.0,25272.0,54,,26.0
2030,Central America,Storms,2.6,89136000.0,22464.0,48,,26.0
2030,Central America,Storms,4.5,102135000.0,25740.0,55,,26.0
2030,Central America,Storms,6.0,100278000.0,25272.0,54,,26.0
2030,Central America,Storms,8.5,77994000.0,19656.0,42,,26.0
2040,Central America,Storms,2.6,94707000.0,23868.0,51,,26.0
2040,Central America,Storms,4.5,85422000.0,21528.0,46,,26.0
2040,Central America,Storms,6.0,94707000.0,23868.0,51,,26.0
2040,Central America,Storms,8.5,96564000.0,24336.0,52,,26.0
2050,Central America,Storms,2.6,94707000.0,23868.0,51,,26.0
2050,Central America,Storms,4.5,85422000.0,21528.0,46,,26.0
2050,Central America,Storms,6.0,83565000.0,21060.0,45,,26.0
2050,Central America,Storms,8.5,66852000.0,16848.0,36,,27.0
2060,Central America,Storms,2.6,92850000.0,23400.0,50,,26.0
2060,Central America,Storms,4.5,85422000.0,21528.0,46,,26.0
2060,Central America,Storms,6.0,94707000.0,23868.0,51,,26.0
2060,Central America,Storms,8.5,48282000.0,12168.0,26,,27.0
2070,Central America,Storms,2.6,92850000.0,23400.0,50,,26.0
2070,Central America,Storms,4.5,90993000.0,22932.0,49,,26.0
2070,Central America,Storms,6.0,77994000.0,19656.0,42,,27.0
2070,Central America,Storms,8.5,46425000.0,11700.0,25,,28.0
2080,Central America,Storms,2.6,92850000.0,23400.0,50,,26.0
2080,Central America,Storms,4.5,92850000.0,23400.0,50,,26.0
2080,Central America,Storms,6.0,70566000.0,17784.0,38,,27.0
2080,Central America,Storms,8.5,63138000.0,15912.0,34,,28.0
2090,Central America,Storms,2.6,92850000.0,23400.0,50,,26.0
2090,Central America,Storms,4.5,92850000.0,23400.0,50,,26.0
2090,Central America,Storms,6.0,70566000.0,17784.0,38,,27.0
2090,Central America,Storms,8.5,63138000.0,15912.0,34,,28.0
2020,Central Asia,Storms,2.6,2964000.0,12870.0,13,,10.0
2020,Central Asia,Storms,4.5,2964000.0,12870.0,13,,10.0
2020,Central Asia,Storms,6.0,2964000.0,12870.0,13,,10.0
2020,Central Asia,Storms,8.5,3192000.0,13860.0,14,,10.0
2030,Central Asia,Storms,2.6,3192000.0,13860.0,14,,10.0
2030,Central Asia,Storms,4.5,3192000.0,13860.0,14,,10.0
2030,Central Asia,Storms,6.0,3192000.0,13860.0,14,,10.0
2030,Central Asia,Storms,8.5,2736000.0,11880.0,12,,11.0
2040,Central Asia,Storms,2.6,3420000.0,14850.0,15,,10.0
2040,Central Asia,Storms,4.5,2508000.0,10890.0,11,,11.0
2040,Central Asia,Storms,6.0,3648000.0,15840.0,16,,10.0
2040,Central Asia,Storms,8.5,2280000.0,9900.0,10,,11.0
2050,Central Asia,Storms,2.6,3420000.0,14850.0,15,,10.0
2050,Central Asia,Storms,4.5,2508000.0,10890.0,11,,11.0
2050,Central Asia,Storms,6.0,2964000.0,12870.0,13,,11.0
2050,Central Asia,Storms,8.5,2052000.0,8910.0,9,,12.0
2060,Central Asia,Storms,2.6,3192000.0,13860.0,14,,10.0
2060,Central Asia,Storms,4.5,2280000.0,9900.0,10,,11.0
2060,Central Asia,Storms,6.0,2280000.0,9900.0,10,,11.0
2060,Central Asia,Storms,8.5,2052000.0,8910.0,9,,12.0
2070,Central Asia,Storms,2.6,3192000.0,13860.0,14,,10.0
2070,Central Asia,Storms,4.5,2280000.0,9900.0,10,,11.0
2070,Central Asia,Storms,6.0,2052000.0,8910.0,9,,11.0
2070,Central Asia,Storms,8.5,1596000.0,6930.0,7,,13.0
2080,Central Asia,Storms,2.6,3192000.0,13860.0,14,,10.0
2080,Central Asia,Storms,4.5,2280000.0,9900.0,10,,11.0
2080,Central Asia,Storms,6.0,2052000.0,8910.0,9,,12.0
2080,Central Asia,Storms,8.5,2508000.0,10890.0,11,,14.0
2090,Central Asia,Storms,2.6,3192000.0,13860.0,14,,10.0
2090,Central Asia,Storms,4.5,2280000.0,9900.0,10,,11.0
2090,Central Asia,Storms,6.0,2052000.0,8910.0,9,,12.0
2090,Central Asia,Storms,8.5,2508000.0,10890.0,11,,14.0
2020,Eastern Africa,Storms,2.6,29350000.0,57950.0,50,,24.0
2020,Eastern Africa,Storms,4.5,35220000.0,69540.0,60,,24.0
2020,Eastern Africa,Storms,6.0,32285000.0,63745.0,55,,24.0
2020,Eastern Africa,Storms,8.5,35220000.0,69540.0,60,,24.0
2030,Eastern Africa,Storms,2.6,34046000.0,67222.0,58,,24.0
2030,Eastern Africa,Storms,4.5,36394000.0,71858.0,62,,24.0
2030,Eastern Africa,Storms,6.0,36394000.0,71858.0,62,,24.0
2030,Eastern Africa,Storms,8.5,31111000.0,61427.0,53,,24.0
2040,Eastern Africa,Storms,2.6,35220000.0,69540.0,60,,24.0
2040,Eastern Africa,Storms,4.5,32285000.0,63745.0,55,,24.0
2040,Eastern Africa,Storms,6.0,34046000.0,67222.0,58,,24.0
2040,Eastern Africa,Storms,8.5,21719000.0,42883.0,37,,25.0
2050,Eastern Africa,Storms,2.6,35807000.0,70699.0,61,,24.0
2050,Eastern Africa,Storms,4.5,23480000.0,46360.0,40,,25.0
2050,Eastern Africa,Storms,6.0,27002000.0,53314.0,46,,25.0
2050,Eastern Africa,Storms,8.5,22306000.0,44042.0,38,,25.0
2060,Eastern Africa,Storms,2.6,35807000.0,70699.0,61,,24.0
2060,Eastern Africa,Storms,4.5,18197000.0,35929.0,31,,25.0
2060,Eastern Africa,Storms,6.0,19958000.0,39406.0,34,,25.0
2060,Eastern Africa,Storms,8.5,18197000.0,35929.0,31,,26.0
2070,Eastern Africa,Storms,2.6,36394000.0,71858.0,62,,24.0
2070,Eastern Africa,Storms,4.5,22893000.0,45201.0,39,,25.0
2070,Eastern Africa,Storms,6.0,23480000.0,46360.0,40,,25.0
2070,Eastern Africa,Storms,8.5,16436000.0,32452.0,28,,26.0
2080,Eastern Africa,Storms,2.6,36394000.0,71858.0,62,,24.0
2080,Eastern Africa,Storms,4.5,21132000.0,41724.0,36,,25.0
2080,Eastern Africa,Storms,6.0,27589000.0,54473.0,47,,25.0
2080,Eastern Africa,Storms,8.5,12327000.0,24339.0,21,,27.0
2090,Eastern Africa,Storms,2.6,36394000.0,71858.0,62,,24.0
2090,Eastern Africa,Storms,4.5,21132000.0,41724.0,36,,25.0
2090,Eastern Africa,Storms,6.0,27589000.0,54473.0,47,,25.0
2090,Eastern Africa,Storms,8.5,12327000.0,24339.0,21,,27.0
2020,Eastern Asia,Storms,2.6,40768000.0,91924.0,49,,14.0
2020,Eastern Asia,Storms,4.5,61568000.0,138824.0,74,,13.0
2020,Eastern Asia,Storms,6.0,61568000.0,138824.0,74,,13.0
2020,Eastern Asia,Storms,8.5,64896000.0,146328.0,78,,13.0
2030,Eastern Asia,Storms,2.6,40768000.0,91924.0,49,,14.0
2030,Eastern Asia,Storms,4.5,64064000.0,144452.0,77,,13.0
2030,Eastern Asia,Storms,6.0,65728000.0,148204.0,79,,13.0
2030,Eastern Asia,Storms,8.5,64896000.0,146328.0,78,,14.0
2040,Eastern Asia,Storms,2.6,64064000.0,144452.0,77,,13.0
2040,Eastern Asia,Storms,4.5,65728000.0,148204.0,79,,14.0
2040,Eastern Asia,Storms,6.0,64064000.0,144452.0,77,,13.0
2040,Eastern Asia,Storms,8.5,82368000.0,185724.0,99,,14.0
2050,Eastern Asia,Storms,2.6,64064000.0,144452.0,77,,13.0
2050,Eastern Asia,Storms,4.5,86528000.0,195104.0,104,,14.0
2050,Eastern Asia,Storms,6.0,64896000.0,146328.0,78,,14.0
2050,Eastern Asia,Storms,8.5,84864000.0,191352.0,102,,15.0
2060,Eastern Asia,Storms,2.6,64064000.0,144452.0,77,,13.0
2060,Eastern Asia,Storms,4.5,81536000.0,183848.0,98,,14.0
2060,Eastern Asia,Storms,6.0,81536000.0,183848.0,98,,14.0
2060,Eastern Asia,Storms,8.5,58240000.0,131320.0,70,,15.0
2070,Eastern Asia,Storms,2.6,64896000.0,146328.0,78,,13.0
2070,Eastern Asia,Storms,4.5,82368000.0,185724.0,99,,14.0
2070,Eastern Asia,Storms,6.0,80704000.0,181972.0,97,,14.0
2070,Eastern Asia,Storms,8.5,67392000.0,151956.0,81,,16.0
2080,Eastern Asia,Storms,2.6,40768000.0,91924.0,49,,14.0
2080,Eastern Asia,Storms,4.5,80704000.0,181972.0,97,,14.0
2080,Eastern Asia,Storms,6.0,84864000.0,191352.0,102,,15.0
2080,Eastern Asia,Storms,8.5,71552000.0,161336.0,86,,16.0
2090,Eastern Asia,Storms,2.6,40768000.0,91924.0,49,,14.0
2090,Eastern Asia,Storms,4.5,80704000.0,181972.0,97,,14.0
2090,Eastern Asia,Storms,6.0,84864000.0,191352.0,102,,15.0
2090,Eastern Asia,Storms,8.5,71552000.0,161336.0,86,,16.0
2020,Eastern Europe,Storms,2.6,9856000.0,15862.0,14,,9.0
2020,Eastern Europe,Storms,4.5,8448000.0,13596.0,12,,9.0
2020,Eastern Europe,Storms,6.0,10560000.0,16995.0,15,,9.0
2020,Eastern Europe,Storms,8.5,8448000.0,13596.0,12,,9.0
2030,Eastern Europe,Storms,2.6,8448000.0,13596.0,12,,9.0
2030,Eastern Europe,Storms,4.5,7744000.0,12463.0,11,,10.0
2030,Eastern Europe,Storms,6.0,8448000.0,13596.0,12,,9.0
2030,Eastern Europe,Storms,8.5,7744000.0,12463.0,11,,10.0
2040,Eastern Europe,Storms,2.6,7744000.0,12463.0,11,,9.0
2040,Eastern Europe,Storms,4.5,7744000.0,12463.0,11,,10.0
2040,Eastern Europe,Storms,6.0,8448000.0,13596.0,12,,10.0
2040,Eastern Europe,Storms,8.5,9856000.0,15862.0,14,,10.0
2050,Eastern Europe,Storms,2.6,7744000.0,12463.0,11,,9.0
2050,Eastern Europe,Storms,4.5,6336000.0,10197.0,9,,10.0
2050,Eastern Europe,Storms,6.0,7040000.0,11330.0,10,,10.0
2050,Eastern Europe,Storms,8.5,9152000.0,14729.0,13,,11.0
2060,Eastern Europe,Storms,2.6,8448000.0,13596.0,12,,9.0
2060,Eastern Europe,Storms,4.5,5632000.0,9064.0,8,,10.0
2060,Eastern Europe,Storms,6.0,6336000.0,10197.0,9,,10.0
2060,Eastern Europe,Storms,8.5,5632000.0,9064.0,8,,12.0
2070,Eastern Europe,Storms,2.6,7744000.0,12463.0,11,,9.0
2070,Eastern Europe,Storms,4.5,7744000.0,12463.0,11,,10.0
2070,Eastern Europe,Storms,6.0,9856000.0,15862.0,14,,11.0
2070,Eastern Europe,Storms,8.5,5632000.0,9064.0,8,,12.0
2080,Eastern Europe,Storms,2.6,7744000.0,12463.0,11,,9.0
2080,Eastern Europe,Storms,4.5,9152000.0,14729.0,13,,10.0
2080,Eastern Europe,Storms,6.0,7744000.0,12463.0,11,,11.0
2080,Eastern Europe,Storms,8.5,10560000.0,16995.0,15,,13.0
2090,Eastern Europe,Storms,2.6,7744000.0,12463.0,11,,9.0
2090,Eastern Europe,Storms,4.5,9152000.0,14729.0,13,,10.0
2090,Eastern Europe,Storms,6.0,7744000.0,12463.0,11,,11.0
2090,Eastern Europe,Storms,8.5,10560000.0,16995.0,15,,13.0
2020,Melanesia,Storms,2.6,5768000.0,5208.0,14,,26.0
2020,Melanesia,Storms,4.5,4944000.0,4464.0,12,,26.0
2020,Melanesia,Storms,6.0,5768000.0,5208.0,14,,26.0
2020,Melanesia,Storms,8.5,5768000.0,5208.0,14,,26.0
2030,Melanesia,Storms,2.6,5356000.0,4836.0,13,,26.0
2030,Melanesia,Storms,4.5,5768000.0,5208.0,14,,26.0
2030,Melanesia,Storms,6.0,4944000.0,4464.0,12,,26.0
2030,Melanesia,Storms,8.5,5356000.0,4836.0,13,,26.0
2040,Melanesia,Storms,2.6,5356000.0,4836.0,13,,26.0
2040,Melanesia,Storms,4.5,5356000.0,4836.0,13,,26.0
2040,Melanesia,Storms,6.0,5768000.0,5208.0,14,,26.0
2040,Melanesia,Storms,8.5,5768000.0,5208.0,14,,27.0
2050,Melanesia,Storms,2.6,5356000.0,4836.0,13,,26.0
2050,Melanesia,Storms,4.5,6592000.0,5952.0,16,,26.0
2050,Melanesia,Storms,6.0,6592000.0,5952.0,16,,26.0
2050,Melanesia,Storms,8.5,7004000.0,6324.0,17,,27.0
2060,Melanesia,Storms,2.6,4944000.0,4464.0,12,,26.0
2060,Melanesia,Storms,4.5,6180000.0,5580.0,15,,27.0
2060,Melanesia,Storms,6.0,5768000.0,5208.0,14,,27.0
2060,Melanesia,Storms,8.5,6180000.0,5580.0,15,,27.0
2070,Melanesia,Storms,2.6,4944000.0,4464.0,12,,26.0
2070,Melanesia,Storms,4.5,6180000.0,5580.0,15,,27.0
2070,Melanesia,Storms,6.0,5768000.0,5208.0,14,,27.0
2070,Melanesia,Storms,8.5,4532000.0,4092.0,11,,28.0
2080,Melanesia,Storms,2.6,4944000.0,4464.0,12,,26.0
2080,Melanesia,Storms,4.5,5356000.0,4836.0,13,,27.0
2080,Melanesia,Storms,6.0,6180000.0,5580.0,15,,27.0
